city,state,cities_links,file
paineiras,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paineiras-bandeira-mini-brsemg0602446404.jpg,data/flags/municipio-paineiras-bandeira-mini-brsemg0602446404.jpg
pains,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pains-bandeira-mini-brsemg0904446503.jpg,data/flags/municipio-pains-bandeira-mini-brsemg0904446503.jpg
paiva,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paiva-bandeira-mini-brsemg1206546602.jpg,data/flags/municipio-paiva-bandeira-mini-brsemg1206546602.jpg
palma,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-palma-bandeira-mini-brsemg1206646701.jpg,data/flags/municipio-palma-bandeira-mini-brsemg1206646701.jpg
palmopolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-palmopolis-bandeira-mini-brsemg0301446750.jpg,data/flags/municipio-palmopolis-bandeira-mini-brsemg0301446750.jpg
papagaios,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-papagaios-bandeira-mini-brsemg0702746909.jpg,data/flags/municipio-papagaios-bandeira-mini-brsemg0702746909.jpg
para-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-para-de-minas-bandeira-mini-brsemg0702947105.jpg,data/flags/municipio-para-de-minas-bandeira-mini-brsemg0702947105.jpg
paracatu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paracatu-bandeira-mini-brsemg0100247006.jpg,data/flags/municipio-paracatu-bandeira-mini-brsemg0100247006.jpg
paraguacu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paraguacu-bandeira-mini-brsemg1004947204.jpg,data/flags/municipio-paraguacu-bandeira-mini-brsemg1004947204.jpg
paraisopolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paraisopolis-bandeira-mini-brsemg1005647303.jpg,data/flags/municipio-paraisopolis-bandeira-mini-brsemg1005647303.jpg
paraopeba,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paraopeba-bandeira-mini-brsemg0702747402.jpg,data/flags/municipio-paraopeba-bandeira-mini-brsemg0702747402.jpg
passa-quatro,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-passa-quatro-bandeira-mini-brsemg1005447600.jpg,data/flags/municipio-passa-quatro-bandeira-mini-brsemg1005447600.jpg
passa-tempo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-passa-tempo-bandeira-mini-brsemg0904647709.jpg,data/flags/municipio-passa-tempo-bandeira-mini-brsemg0904647709.jpg
passa-vinte,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-passa-vinte-bandeira-mini-brsemg1005547808.jpg,data/flags/municipio-passa-vinte-bandeira-mini-brsemg1005547808.jpg
passabem,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-passabem-bandeira-mini-brsemg0702847501.jpg,data/flags/municipio-passabem-bandeira-mini-brsemg0702847501.jpg
passos,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-passos-bandeira-mini-brsemg1004747907.jpg,data/flags/municipio-passos-bandeira-mini-brsemg1004747907.jpg
patis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-patis-bandeira-mini-brsemg0200747956.jpg,data/flags/municipio-patis-bandeira-mini-brsemg0200747956.jpg
patos-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-patos-de-minas-bandeira-mini-brsemg0502048004.jpg,data/flags/municipio-patos-de-minas-bandeira-mini-brsemg0502048004.jpg
patrocinio,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-patrocinio-bandeira-mini-brsemg0501948103.jpg,data/flags/municipio-patrocinio-bandeira-mini-brsemg0501948103.jpg
patrocinio-do-muriae,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-patrocinio-do-muriae-bandeira-mini-brsemg1206348202.jpg,data/flags/municipio-patrocinio-do-muriae-bandeira-mini-brsemg1206348202.jpg
paula-candido,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paula-candido-bandeira-mini-brsemg1206248301.jpg,data/flags/municipio-paula-candido-bandeira-mini-brsemg1206248301.jpg
paulistas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-paulistas-bandeira-mini-brsemg0803548400.jpg,data/flags/municipio-paulistas-bandeira-mini-brsemg0803548400.jpg
pavao,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pavao-bandeira-mini-brsemg0401548509.jpg,data/flags/municipio-pavao-bandeira-mini-brsemg0401548509.jpg
pecanha,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pecanha-bandeira-mini-brsemg0803648608.jpg,data/flags/municipio-pecanha-bandeira-mini-brsemg0803648608.jpg
pedra-azul,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedra-azul-bandeira-mini-brsemg0301348707.jpg,data/flags/municipio-pedra-azul-bandeira-mini-brsemg0301348707.jpg
pedra-bonita,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedra-bonita-bandeira-mini-brsemg1206148756.jpg,data/flags/municipio-pedra-bonita-bandeira-mini-brsemg1206148756.jpg
pedra-do-anta,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedra-do-anta-bandeira-mini-brsemg1206248806.jpg,data/flags/municipio-pedra-do-anta-bandeira-mini-brsemg1206248806.jpg
pedra-do-indaia,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedra-do-indaia-bandeira-mini-brsemg0904448905.jpg,data/flags/municipio-pedra-do-indaia-bandeira-mini-brsemg0904448905.jpg
pedra-dourada,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedra-dourada-bandeira-mini-brsemg1206349002.jpg,data/flags/municipio-pedra-dourada-bandeira-mini-brsemg1206349002.jpg
pedralva,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedralva-bandeira-mini-brsemg1005349101.jpg,data/flags/municipio-pedralva-bandeira-mini-brsemg1005349101.jpg
pedras-de-maria-da-cruz,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedras-de-maria-da-cruz-bandeira-mini-brsemg0200349150.jpg,data/flags/municipio-pedras-de-maria-da-cruz-bandeira-mini-brsemg0200349150.jpg
pedrinopolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedrinopolis-bandeira-mini-brsemg0502349200.jpg,data/flags/municipio-pedrinopolis-bandeira-mini-brsemg0502349200.jpg
pedro-leopoldo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedro-leopoldo-bandeira-mini-brsemg0703049309.jpg,data/flags/municipio-pedro-leopoldo-bandeira-mini-brsemg0703049309.jpg
pedro-teixeira,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedro-teixeira-bandeira-mini-brsemg1206549408.jpg,data/flags/municipio-pedro-teixeira-bandeira-mini-brsemg1206549408.jpg
pequeri,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pequeri-bandeira-mini-brsemg1206549507.jpg,data/flags/municipio-pequeri-bandeira-mini-brsemg1206549507.jpg
pequi,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pequi-bandeira-mini-brsemg0702749606.jpg,data/flags/municipio-pequi-bandeira-mini-brsemg0702749606.jpg
perdigao,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-perdigao-bandeira-mini-brsemg0904349705.jpg,data/flags/municipio-perdigao-bandeira-mini-brsemg0904349705.jpg
perdizes,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-perdizes-bandeira-mini-brsemg0502349804.jpg,data/flags/municipio-perdizes-bandeira-mini-brsemg0502349804.jpg
perdoes,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-perdoes-bandeira-mini-brsemg0904549903.jpg,data/flags/municipio-perdoes-bandeira-mini-brsemg0904549903.jpg
periquito,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-periquito-bandeira-mini-brsemg0803949952.jpg,data/flags/municipio-periquito-bandeira-mini-brsemg0803949952.jpg
pescador,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pescador-bandeira-mini-brsemg0803750000.jpg,data/flags/municipio-pescador-bandeira-mini-brsemg0803750000.jpg
piau,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piau-bandeira-mini-brsemg1206550109.jpg,data/flags/municipio-piau-bandeira-mini-brsemg1206550109.jpg
piedade-de-caratinga,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piedade-de-caratinga-bandeira-mini-brsemg0804050158.jpg,data/flags/municipio-piedade-de-caratinga-bandeira-mini-brsemg0804050158.jpg
piedade-de-ponte-nova,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piedade-de-ponte-nova-bandeira-mini-brsemg1206050208.jpg,data/flags/municipio-piedade-de-ponte-nova-bandeira-mini-brsemg1206050208.jpg
piedade-do-rio-grande,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piedade-do-rio-grande-bandeira-mini-brsemg1105850307.jpg,data/flags/municipio-piedade-do-rio-grande-bandeira-mini-brsemg1105850307.jpg
piedade-dos-gerais,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piedade-dos-gerais-bandeira-mini-brsemg0703250406.jpg,data/flags/municipio-piedade-dos-gerais-bandeira-mini-brsemg0703250406.jpg
pimenta,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pimenta-bandeira-mini-brsemg0904450505.jpg,data/flags/municipio-pimenta-bandeira-mini-brsemg0904450505.jpg
pingo-d-agua,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pingo-d-agua-bandeira-mini-brsemg0804050539.jpg,data/flags/municipio-pingo-d-agua-bandeira-mini-brsemg0804050539.jpg
pintopolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pintopolis-bandeira-mini-brsemg0200350570.jpg,data/flags/municipio-pintopolis-bandeira-mini-brsemg0200350570.jpg
piracema,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piracema-bandeira-mini-brsemg0904650604.jpg,data/flags/municipio-piracema-bandeira-mini-brsemg0904650604.jpg
pirajuba,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pirajuba-bandeira-mini-brsemg0502150703.jpg,data/flags/municipio-pirajuba-bandeira-mini-brsemg0502150703.jpg
piranga,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piranga-bandeira-mini-brsemg1206250802.jpg,data/flags/municipio-piranga-bandeira-mini-brsemg1206250802.jpg
pirangucu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pirangucu-bandeira-mini-brsemg1005650901.jpg,data/flags/municipio-pirangucu-bandeira-mini-brsemg1005650901.jpg
piranguinho,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piranguinho-bandeira-mini-brsemg1005651008.jpg,data/flags/municipio-piranguinho-bandeira-mini-brsemg1005651008.jpg
pirapetinga,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pirapetinga-bandeira-mini-brsemg1206651107.jpg,data/flags/municipio-pirapetinga-bandeira-mini-brsemg1206651107.jpg
pirapora,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pirapora-bandeira-mini-brsemg0200651206.jpg,data/flags/municipio-pirapora-bandeira-mini-brsemg0200651206.jpg
pirauba,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pirauba-bandeira-mini-brsemg1206451305.jpg,data/flags/municipio-pirauba-bandeira-mini-brsemg1206451305.jpg
pitangui,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pitangui-bandeira-mini-brsemg0702951404.jpg,data/flags/municipio-pitangui-bandeira-mini-brsemg0702951404.jpg
piumhi,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-piumhi-bandeira-mini-brsemg0904251503.jpg,data/flags/municipio-piumhi-bandeira-mini-brsemg0904251503.jpg
planura,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-planura-bandeira-mini-brsemg0502151602.jpg,data/flags/municipio-planura-bandeira-mini-brsemg0502151602.jpg
poco-fundo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-poco-fundo-bandeira-mini-brsemg1004951701.jpg,data/flags/municipio-poco-fundo-bandeira-mini-brsemg1004951701.jpg
pocos-de-caldas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pocos-de-caldas-bandeira-mini-brsemg1005151800.jpg,data/flags/municipio-pocos-de-caldas-bandeira-mini-brsemg1005151800.jpg
pocrane,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pocrane-bandeira-mini-brsemg0804151909.jpg,data/flags/municipio-pocrane-bandeira-mini-brsemg0804151909.jpg
pompeu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pompeu-bandeira-mini-brsemg0602452006.jpg,data/flags/municipio-pompeu-bandeira-mini-brsemg0602452006.jpg
ponte-nova,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ponte-nova-bandeira-mini-brsemg1206052105.jpg,data/flags/municipio-ponte-nova-bandeira-mini-brsemg1206052105.jpg
ponto-chique,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ponto-chique-bandeira-mini-brsemg0200752131.jpg,data/flags/municipio-ponto-chique-bandeira-mini-brsemg0200752131.jpg
ponto-dos-volantes,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ponto-dos-volantes-bandeira-mini-brsemg0301252170.jpg,data/flags/municipio-ponto-dos-volantes-bandeira-mini-brsemg0301252170.jpg
porteirinha,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-porteirinha-bandeira-mini-brsemg0200452204.jpg,data/flags/municipio-porteirinha-bandeira-mini-brsemg0200452204.jpg
porto-firme,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-porto-firme-bandeira-mini-brsemg1206252303.jpg,data/flags/municipio-porto-firme-bandeira-mini-brsemg1206252303.jpg
pote,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pote-bandeira-mini-brsemg0401552402.jpg,data/flags/municipio-pote-bandeira-mini-brsemg0401552402.jpg
pouso-alegre,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pouso-alegre-bandeira-mini-brsemg1005252501.jpg,data/flags/municipio-pouso-alegre-bandeira-mini-brsemg1005252501.jpg
pouso-alto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pouso-alto-bandeira-mini-brsemg1005452600.jpg,data/flags/municipio-pouso-alto-bandeira-mini-brsemg1005452600.jpg
prados,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-prados-bandeira-mini-brsemg1105852709.jpg,data/flags/municipio-prados-bandeira-mini-brsemg1105852709.jpg
prata,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-prata-bandeira-mini-brsemg0501852808.jpg,data/flags/municipio-prata-bandeira-mini-brsemg0501852808.jpg
pratapolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pratapolis-bandeira-mini-brsemg1004752907.jpg,data/flags/municipio-pratapolis-bandeira-mini-brsemg1004752907.jpg
pratinha,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pratinha-bandeira-mini-brsemg0502353004.jpg,data/flags/municipio-pratinha-bandeira-mini-brsemg0502353004.jpg
presidente-bernardes,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-presidente-bernardes-bandeira-mini-brsemg1206253103.jpg,data/flags/municipio-presidente-bernardes-bandeira-mini-brsemg1206253103.jpg
presidente-juscelino,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-presidente-juscelino-bandeira-mini-brsemg0602553202.jpg,data/flags/municipio-presidente-juscelino-bandeira-mini-brsemg0602553202.jpg
presidente-kubitschek,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-presidente-kubitschek-bandeira-mini-brsemg0301053301.jpg,data/flags/municipio-presidente-kubitschek-bandeira-mini-brsemg0301053301.jpg
presidente-olegario,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-presidente-olegario-bandeira-mini-brsemg0100253400.jpg,data/flags/municipio-presidente-olegario-bandeira-mini-brsemg0100253400.jpg
prudente-de-morais,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-prudente-de-morais-bandeira-mini-brsemg0702753608.jpg,data/flags/municipio-prudente-de-morais-bandeira-mini-brsemg0702753608.jpg
quartel-geral,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-quartel-geral-bandeira-mini-brsemg0602653707.jpg,data/flags/municipio-quartel-geral-bandeira-mini-brsemg0602653707.jpg
queluzito,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-queluzito-bandeira-mini-brsemg0703453806.jpg,data/flags/municipio-queluzito-bandeira-mini-brsemg0703453806.jpg
raposos,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-raposos-bandeira-mini-brsemg0703053905.jpg,data/flags/municipio-raposos-bandeira-mini-brsemg0703053905.jpg
raul-soares,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-raul-soares-bandeira-mini-brsemg1206054002.jpg,data/flags/municipio-raul-soares-bandeira-mini-brsemg1206054002.jpg
recreio,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-recreio-bandeira-mini-brsemg1206654101.jpg,data/flags/municipio-recreio-bandeira-mini-brsemg1206654101.jpg
reduto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-reduto-bandeira-mini-brsemg1206154150.jpg,data/flags/municipio-reduto-bandeira-mini-brsemg1206154150.jpg
resende-costa,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-resende-costa-bandeira-mini-brsemg1105854200.jpg,data/flags/municipio-resende-costa-bandeira-mini-brsemg1105854200.jpg
resplendor,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-resplendor-bandeira-mini-brsemg0804154309.jpg,data/flags/municipio-resplendor-bandeira-mini-brsemg0804154309.jpg
ressaquinha,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ressaquinha-bandeira-mini-brsemg1105954408.jpg,data/flags/municipio-ressaquinha-bandeira-mini-brsemg1105954408.jpg
riachinho,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-riachinho-bandeira-mini-brsemg0200654457.jpg,data/flags/municipio-riachinho-bandeira-mini-brsemg0200654457.jpg
riacho-dos-machados,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-riacho-dos-machados-bandeira-mini-brsemg0200454507.jpg,data/flags/municipio-riacho-dos-machados-bandeira-mini-brsemg0200454507.jpg
ribeirao-das-neves,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ribeirao-das-neves-bandeira-mini-brsemg0703054606.jpg,data/flags/municipio-ribeirao-das-neves-bandeira-mini-brsemg0703054606.jpg
ribeirao-vermelho,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ribeirao-vermelho-bandeira-mini-brsemg1105754705.jpg,data/flags/municipio-ribeirao-vermelho-bandeira-mini-brsemg1105754705.jpg
rio-acima,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-acima-bandeira-mini-brsemg0703054804.jpg,data/flags/municipio-rio-acima-bandeira-mini-brsemg0703054804.jpg
rio-casca,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-casca-bandeira-mini-brsemg1206054903.jpg,data/flags/municipio-rio-casca-bandeira-mini-brsemg1206054903.jpg
rio-do-prado,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-do-prado-bandeira-mini-brsemg0301455108.jpg,data/flags/municipio-rio-do-prado-bandeira-mini-brsemg0301455108.jpg
rio-doce,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-doce-bandeira-mini-brsemg1206055009.jpg,data/flags/municipio-rio-doce-bandeira-mini-brsemg1206055009.jpg
rio-espera,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-espera-bandeira-mini-brsemg1206255207.jpg,data/flags/municipio-rio-espera-bandeira-mini-brsemg1206255207.jpg
rio-manso,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-manso-bandeira-mini-brsemg0703255306.jpg,data/flags/municipio-rio-manso-bandeira-mini-brsemg0703255306.jpg
rio-novo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-novo-bandeira-mini-brsemg1206555405.jpg,data/flags/municipio-rio-novo-bandeira-mini-brsemg1206555405.jpg
rio-paranaiba,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-paranaiba-bandeira-mini-brsemg0502055504.jpg,data/flags/municipio-rio-paranaiba-bandeira-mini-brsemg0502055504.jpg
rio-pardo-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-pardo-de-minas-bandeira-mini-brsemg0200555603.jpg,data/flags/municipio-rio-pardo-de-minas-bandeira-mini-brsemg0200555603.jpg
rio-piracicaba,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-piracicaba-bandeira-mini-brsemg0703155702.jpg,data/flags/municipio-rio-piracicaba-bandeira-mini-brsemg0703155702.jpg
rio-pomba,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-pomba-bandeira-mini-brsemg1206455801.jpg,data/flags/municipio-rio-pomba-bandeira-mini-brsemg1206455801.jpg
rio-preto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-preto-bandeira-mini-brsemg1206555900.jpg,data/flags/municipio-rio-preto-bandeira-mini-brsemg1206555900.jpg
rio-vermelho,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-vermelho-bandeira-mini-brsemg0702856007.jpg,data/flags/municipio-rio-vermelho-bandeira-mini-brsemg0702856007.jpg
ritapolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ritapolis-bandeira-mini-brsemg1105856106.jpg,data/flags/municipio-ritapolis-bandeira-mini-brsemg1105856106.jpg
rochedo-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rochedo-de-minas-bandeira-mini-brsemg1206556205.jpg,data/flags/municipio-rochedo-de-minas-bandeira-mini-brsemg1206556205.jpg
rodeiro,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rodeiro-bandeira-mini-brsemg1206456304.jpg,data/flags/municipio-rodeiro-bandeira-mini-brsemg1206456304.jpg
romaria,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-romaria-bandeira-mini-brsemg0501956403.jpg,data/flags/municipio-romaria-bandeira-mini-brsemg0501956403.jpg
rosario-da-limeira,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rosario-da-limeira-bandeira-mini-brsemg1206356452.jpg,data/flags/municipio-rosario-da-limeira-bandeira-mini-brsemg1206356452.jpg
rubelita,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rubelita-bandeira-mini-brsemg0200556502.jpg,data/flags/municipio-rubelita-bandeira-mini-brsemg0200556502.jpg
rubim,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rubim-bandeira-mini-brsemg0301456601.jpg,data/flags/municipio-rubim-bandeira-mini-brsemg0301456601.jpg
sabara,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sabara-bandeira-mini-brsemg0703056700.jpg,data/flags/municipio-sabara-bandeira-mini-brsemg0703056700.jpg
sabinopolis,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sabinopolis-bandeira-mini-brsemg0803556809.jpg,data/flags/municipio-sabinopolis-bandeira-mini-brsemg0803556809.jpg
sacramento,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sacramento-bandeira-mini-brsemg0502356908.jpg,data/flags/municipio-sacramento-bandeira-mini-brsemg0502356908.jpg
salinas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-salinas-bandeira-mini-brsemg0200557005.jpg,data/flags/municipio-salinas-bandeira-mini-brsemg0200557005.jpg
salto-da-divisa,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-salto-da-divisa-bandeira-mini-brsemg0301457104.jpg,data/flags/municipio-salto-da-divisa-bandeira-mini-brsemg0301457104.jpg
santa-barbara,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-barbara-bandeira-mini-brsemg0703157203.jpg,data/flags/municipio-santa-barbara-bandeira-mini-brsemg0703157203.jpg
santa-barbara-do-leste,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-barbara-do-leste-bandeira-mini-brsemg0804057252.jpg,data/flags/municipio-santa-barbara-do-leste-bandeira-mini-brsemg0804057252.jpg
santa-barbara-do-monte-verde,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-barbara-do-monte-verde-bandeira-mini-brsemg1206557278.jpg,data/flags/municipio-santa-barbara-do-monte-verde-bandeira-mini-brsemg1206557278.jpg
santa-barbara-do-tugurio,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-barbara-do-tugurio-bandeira-mini-brsemg1105957302.jpg,data/flags/municipio-santa-barbara-do-tugurio-bandeira-mini-brsemg1105957302.jpg
santa-cruz-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-cruz-de-minas-bandeira-mini-brsemg1105857336.jpg,data/flags/municipio-santa-cruz-de-minas-bandeira-mini-brsemg1105857336.jpg
santa-cruz-de-salinas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-cruz-de-salinas-bandeira-mini-brsemg0200557377.jpg,data/flags/municipio-santa-cruz-de-salinas-bandeira-mini-brsemg0200557377.jpg
